Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.000519445823156912,8.42960502597462E-05,-0.0356296691786192,0,0,0,0.48424617985678,0.000194247574907303,-7.77310764175417E-07,8.18742788127632E-08,0.000196784582713504,2.32046957011912E-07,0.000232486060295975,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/base_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/base_link.STL,,base_link-2,base_link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
r_hip_pitch_link,-0.00237741596453295,-0.0285497902848848,-3.60621540153316E-05,0,0,0,0.184722418995362,7.79455162962514E-05,2.27330007752902E-09,-1.64443652732132E-07,5.41951025157711E-05,5.55129439342036E-07,7.28944639802055E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_hip_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_hip_pitch_link.STL,,r_hip_pitch_link-2,r_hip_pitch_link,A_r_hip_pitch_link,r_hip_pitch_joint,revolute,0,-0.0475,-0.0435,0,0,0,base_link,0,1,0,0,0,0,0,,,,,,,,
r_hip_roll_link,0.00239381503846991,-0.000558775356445343,-0.0427028295284729,0,0,0,0.261271771657567,0.00017752401079684,1.51267726645731E-07,-3.61194351359175E-07,0.000147012114291393,-6.58773939852608E-07,0.00012699762955379,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_hip_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_hip_roll_link.STL,,r_hip_roll_link-1,r_hip_roll_link,A_r_hip_roll_link,r_hip_roll_joint,revolute,0,-0.034,0,0,0,0,r_hip_pitch_link,1,0,0,0,0,0,0,,,,,,,,
r_thigh_link,0.000645651844947852,-0.000752014412515614,-0.0208405327144669,0,0,0,0.154842989545592,6.26418716694172E-05,2.88582795984958E-07,8.21552310637384E-07,8.15119260395794E-05,-3.35876468236227E-07,5.48720686034943E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_thigh_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_thigh_link.STL,,r_thigh_link-1,r_thigh_link,A_r_thigh_link,r_thigh_joint,revolute,-0.00035,0,-0.0974,0,0,0,r_hip_roll_link,0,0,1,0,0,0,0,,,,,,,,
r_calf_link,-2.78250679240888E-05,0.0029540626357322,-0.0605790349711099,0,0,0,0.308705515795262,0.000102577106547173,-9.46566695554069E-08,6.19473220579709E-07,0.000128780539516323,-5.59345426334393E-07,7.32991149327304E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_calf_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_calf_link.STL,,r_calf_link-1,r_calf_link,A_r_calf_link,r_calf_joint,revolute,0,0,-0.045,0,0,0,r_thigh_link,0,1,0,0,0,0,0,,,,,,,,
r_ankle_pitch_link,0.00503044360119516,0.000513451102234705,-0.000166854130889182,0,0,0,0.163526341877327,3.2676456502646E-05,1.4536450840453E-13,3.43844311752531E-08,6.61304449251953E-05,1.7741512294828E-08,6.54513698979315E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_ankle_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_ankle_pitch_link.STL,,r_ankle_pitch_link-1,r_ankle_pitch_link,A_r_ankle_pitch_link,r_ankle_pitch_joint,revolute,0,0,-0.14,0,0,0,r_calf_link,0,1,0,0,0,0,0,,,,,,,,
r_ankle_roll_link,-0.0102834030217615,2.11797391695134E-05,-0.0229147606891369,0,0,0,0.334551985501858,0.000248629237912421,-6.75325265307427E-08,8.25466806847093E-05,0.000610651462976379,-2.67229412888577E-07,0.000595237941948456,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_ankle_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_ankle_roll_link.STL,,r_ankle_roll_link-1,r_ankle_roll_link,A_r_ankle_roll_link,r_ankle_roll_joint,revolute,0.051,0,0,0,0,0,r_ankle_pitch_link,1,0,0,0,0,0,0,,,,,,,,
l_hip_pitch_link,-0.00237733221293815,0.0285494771820507,-0.000126129864282037,0,0,0,0.184726591260136,7.7948570689156E-05,-2.12889431085028E-09,-1.31268855240193E-07,5.41956586069551E-05,-1.07355600442516E-07,7.2897760683304E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_hip_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_hip_pitch_link.STL,,l_hip_pitch_link-1,l_hip_pitch_link,A_l_hip_pitch_link,l_hip_pitch_joint,revolute,0,0.0475,-0.0435,0,0,0,base_link,0,1,0,0,0,0,0,,,,,,,,
l_hip_roll_link,0.00208841421456143,0.000191988079868283,-0.0427027635755075,0,0,0,0.261271096573764,0.000177523641597832,2.97930658498781E-07,-1.57310421789695E-06,0.000147012099013345,3.74932631367109E-07,0.000126997265017561,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_hip_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_hip_roll_link.STL,,l_hip_roll_link-1,l_hip_roll_link,A_l_hip_roll_link,l_hip_roll_joint,revolute,0,0.034,0,0,0,0,l_hip_pitch_link,1,0,0,0,0,0,0,,,,,,,,
l_thigh_link,0.00071588173463084,0.000752184290219962,-0.0208405610753499,0,0,0,0.1548427981368,6.26415180092303E-05,-5.03833405245416E-07,8.69332969777955E-07,8.15118437991321E-05,3.35942860886229E-07,5.48719748647377E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_thigh_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_thigh_link.STL,,l_thigh_link-1,l_thigh_link,A_l_thigh_link,l_thigh_joint,revolute,-0.00035,0,-0.0974,0,0,0,l_hip_roll_link,0,0,1,0,0,0,0,,,,,,,,
l_calf_link,-2.78319092446118E-05,-0.00295407454680154,-0.0605790782849869,0,0,0,0.308705296097186,0.000102577182448198,9.47159297305009E-08,-2.76180233230778E-07,0.000128780152163488,5.59354316674925E-07,7.32986657920596E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_calf_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_calf_link.STL,,l_calf_link-1,l_calf_link,A_l_calf_link,l_calf_joint,revolute,0,0,-0.045,0,0,0,l_thigh_link,0,1,0,0,0,0,0,,,,,,,,
l_ankle_pitch_link,0.0050304435561243,-0.000513452716945029,-0.00016685413144929,0,0,0,0.163526341902825,3.26764565067871E-05,1.49760777087111E-13,3.43853771856869E-08,6.61304449547518E-05,-1.77408423359988E-08,6.54513699229809E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_ankle_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_ankle_pitch_link.STL,,l_ankle_pitch_link-1,l_ankle_pitch_link,A_l_ankle_pitch_link,l_ankle_pitch_joint,revolute,0,0,-0.14,0,0,0,l_calf_link,0,1,0,0,0,0,0,,,,,,,,
l_ankle_roll_link,-0.0102834029068774,2.11796984457974E-05,-0.0229147606773344,0,0,0,0.334551986470152,0.000248629238254811,-6.75331299304483E-08,8.25466803945599E-05,0.000610651463832364,-2.67229282057784E-07,0.000595237942704102,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_ankle_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_ankle_roll_link.STL,,l_ankle_roll_link-1,l_ankle_roll_link,A_l_ankle_roll_link,l_ankle_roll_joint,revolute,0.051,0,0,0,0,0,l_ankle_pitch_link,1,0,0,0,0,0,0,,,,,,,,
waist_yaw_link,0.000315253291458963,-0.00035994956802006,0.0140353875220802,0,0,0,0.0771726838573537,1.86990202854017E-05,6.56311174153299E-08,1.25233446377155E-08,2.3588309495147E-05,-6.1293238900329E-09,3.74449652735567E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/waist_yaw_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/waist_yaw_link.STL,,waist_yaw_link-1,waist_yaw_link,A_waist_yaw_link,waist_yaw_joint,revolute,0,0,0.0248,0,0,0,base_link,0,0,1,0,0,0,0,,,,,,,,
torso_link,-0.00717698110704894,-1.70145335105387E-06,0.0899207152777004,0,0,0,2.63611816672898,0.00891448758988533,1.96390960418177E-07,-3.82281633741925E-05,0.00747095600070798,1.43380792690748E-06,0.00668175189108957,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/torso_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/torso_link.STL,,torso_link-1,torso_link,A_torso_link,torso_joint,fixed,0,0,0.0325,0,0,0,waist_yaw_link,0,0,0,,,,,,,,,,,,
r_shoulder_pitch_link,-0.002392020751051,-0.017217118414027,0.000206650589683201,0,0,0,0.138997675294425,5.76935371194708E-05,-3.11851353496566E-07,-1.26624860505534E-07,3.97598369179414E-05,4.98778433243597E-07,4.52721813565066E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_shoulder_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_shoulder_pitch_link.STL,,r_shoulder_pitch_link-1,r_shoulder_pitch_link,A_r_shoulder_pitch_link,r_shoulder_pitch_joint,revolute,0,-0.1084,0.117,0,0,0,torso_link,0,1,0,0,0,0,0,,,,,,,,
r_shoulder_roll_link,0.000261368661815314,-0.000588090657594631,-0.0197025295090637,0,0,0,0.194147581396695,6.24147430158372E-05,-1.9509024937054E-07,-1.31293721553237E-07,5.42860428482219E-05,3.40684622924217E-07,5.77395113920691E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_shoulder_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_shoulder_roll_link.STL,,r_shoulder_roll_link-2,r_shoulder_roll_link,A_r_shoulder_roll_link,r_shoulder_roll_joint,revolute,0,-0.038,0,0,0,0,r_shoulder_pitch_link,1,0,0,0,0,0,0,,,,,,,,
r_upper_arm_link,3.10737514444858E-05,-0.00138644855896133,-0.0121347877075133,0,0,0,0.153184539727613,5.92666964833118E-05,4.76470789678958E-07,-1.396961726819E-07,8.24169749154696E-05,-5.50414243285623E-07,5.54987223798492E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_upper_arm_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_upper_arm_link.STL,,r_upper_arm_link-1,r_upper_arm_link,A_r_upper_arm_link,r_upper_arm_joint,revolute,0,0,-0.0724,0,0,0,r_shoulder_roll_link,0,0,1,0,0,0,0,,,,,,,,
r_elbow_link,9.47208620588798E-06,0.000884648806696975,-0.00495054715385383,0,0,0,0.129151167053404,3.15088407089353E-05,2.55910739156371E-08,9.8092160076818E-08,3.93830195536879E-05,2.10382055331424E-07,2.92342213555676E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_elbow_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_elbow_link.STL,,r_elbow_link-1,r_elbow_link,A_r_elbow_link,r_elbow_joint,revolute,0,0,-0.038,0,0,0,r_upper_arm_link,0,1,0,0,0,0,0,,,,,,,,
r_wrist_link,3.04535371698898E-05,4.83073796050948E-06,-0.040782529473909,0,0,0,0.075180562829945,2.08082840893568E-05,-6.24711479070373E-09,5.30056753918912E-09,2.22951976619434E-05,8.3936800687633E-10,9.00482566034471E-06,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_wrist_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_wrist_link.STL,,r_wrist_link-2,r_wrist_link,A_r_wrist_link,r_wrist_joint,fixed,0,0,-0.029,0,0,0,r_elbow_link,0,0,0,0,0,0,0,,,,,,,,
l_shoulder_pitch_link,-0.00222646059033673,0.0171896099622077,0.000226819003442492,0,0,0,0.139738826817063,5.82668050409821E-05,3.14219144667008E-07,-1.29147887359414E-07,4.0057242775065E-05,-5.08771965449057E-07,4.56778428042398E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_shoulder_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_shoulder_pitch_link.STL,,l_shoulder_pitch_link-1,l_shoulder_pitch_link,A_l_shoulder_pitch_link,l_shoulder_pitch_joint,revolute,0,0.1084,0.11698,0,0,0,torso_link,0,1,0,0,0,0,0,,,,,,,,
l_shoulder_roll_link,0.000963281870218044,0.000649219673502982,-0.0197025234271663,0,0,0,0.194147494136249,6.24152112046066E-05,3.41229756832014E-07,6.41332583253545E-07,5.4285571700784E-05,-6.88510778459594E-07,5.77395065247577E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_shoulder_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_shoulder_roll_link.STL,,l_shoulder_roll_link-1,l_shoulder_roll_link,A_l_shoulder_roll_link,l_shoulder_roll_joint,revolute,0,0.038,0,0,0,0,l_shoulder_pitch_link,1,0,0,0,0,0,0,,,,,,,,
l_upper_arm_link,-0.00013526594124934,0.0012985077165818,-0.0121358879417972,0,0,0,0.153166241120164,5.92657246100176E-05,-9.41745992841646E-08,-2.60242981722986E-07,8.24117315188939E-05,5.50048748725695E-07,5.54937344099797E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_upper_arm_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_upper_arm_link.STL,,l_upper_arm_link-1,l_upper_arm_link,A_l_upper_arm_link,l_upper_arm_joint,revolute,0,0,-0.0724,0,0,0,l_shoulder_roll_link,0,0,1,0,0,0,0,,,,,,,,
l_elbow_link,-2.97108072980458E-06,-0.000778334503352962,-0.00495054699075057,0,0,0,0.129151167846662,3.1508840892024E-05,2.5591020161173E-08,-5.43758878434872E-08,3.93830199138607E-05,1.31118597104789E-07,2.92342215583478E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_elbow_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_elbow_link.STL,,l_elbow_link-1,l_elbow_link,A_l_elbow_link,l_elbow_joint,revolute,0,0,-0.038,0,0,0,l_upper_arm_link,0,1,0,0,0,0,0,,,,,,,,
l_wrist_link,3.04535371678637E-05,4.83073796081479E-06,-0.040782529473909,0,0,0,0.0751805628299451,2.08082840892446E-05,-6.24711479070051E-09,5.30056738074364E-09,2.22951976615474E-05,8.39368006872603E-10,9.00482566006092E-06,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_wrist_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_wrist_link.STL,,l_wrist_link-2,l_wrist_link,A_l_wrist_link,l_wrist_joint,fixed,0,0,-0.029,0,0,0,l_elbow_link,0,0,0,0,0,0,0,,,,,,,,
head_yaw_link,-2.15574728603049E-05,-0.000505239962170058,0.0202199465477839,0,0,0,0.0917826044133752,1.30246672330684E-05,5.13735430525105E-09,4.85259858279668E-08,1.98106146059724E-05,2.40197079183453E-08,1.47302230004486E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/head_yaw_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/head_yaw_link.STL,,head_yaw_link-1,head_yaw_link,A_head_yaw_link,head_yaw_joint,revolute,0.014,-0.00026667,0.1981,0,0,0,torso_link,0,0,1,0,0,0,0,,,,,,,,
head_pitch_link,0.0266552938827597,-0.00167107374119512,0.0555255384660807,0,0,0,0.33296481279177,0.000716988033365144,-5.70937129647933E-06,1.87619210290745E-05,0.000244100704223068,-1.31278631862585E-06,0.000759088681090982,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/head_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/head_pitch_link.STL,,head_pitch_link-1,head_pitch_link,A_head_pitch_link,head_pitch_joint,revolute,0,0,0.0275,0,0,0,head_yaw_link,0,1,0,0,0,0,0,,,,,,,,
camera_link,0.00963743031499097,0.00075253174964823,0.000585368904568728,0,0,0,0.149762141623223,0.000195989586537755,-2.64273251371937E-06,-1.87546632329345E-08,1.49407393776521E-05,-1.56817735422446E-07,0.000195719216326322,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/camera_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/camera_link.STL,,camera_link-1,camera_link,,camera_joint,fixed,0.048925,0.0053519,0.058472,0,0,0,head_pitch_link,0,0,0,,,,,,,,,,,,
